id,ad_creation_time,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,ad_delivery_start_time,ad_snapshot_url,bylines,currency,languages,page_id,page_name,publisher_platforms,estimated_audience_size_lower,estimated_audience_size_upper,impressions_lower,impressions_upper,spend_lower,spend_upper,ad_delivery_stop_time,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Ústí nad Labem Region,Vysočina Region,Zlín Region
1306809770064513,2022-10-05,Příště se bude muset Jan Komínek ještě lépe zamaskovat 😊,"","",Na rybách s Honzou Komínkem,2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=1306809770064513&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,100001,500000,50000,59999,1500,1999,2022-10-09,,,0.073,0.083,0.056,0.03,0.032,,,0.284,0.226,0.123,0.041,0.047,,,0.002,0.003,0.001,0,0.001,0.103,0.058,0.028,0.043,0.078,0.05,0.046,0.048,0.206,0.055,0.118,0.076,0.04,0.049
1265708634210272,2022-10-05,"6. a 7. 10. se vidíme v Jihočeském kraji!  

➡️ Sbírám podpisy v Jihočeském kraji
➡️ Občanská debata s generálem Pavlem v Českých Budějovicích","","","",2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=1265708634210272&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",100001,500000,25000,29999,1000,1499,2022-10-06,0,,0.196,0.139,0.092,0.043,0.029,0,,0.21,0.146,0.086,0.03,0.024,,,0.002,0.002,0.001,0,0.001,0.007,,,,,,,,,0.971,,,0.022,
795990585044985,2022-10-05,"Přijďte na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. Besedu pořádá Skautský Institut.

📆 Kdy? 13. 10. 2022, od 19:00 
📍 Kde? Nový kostel Církve bratrské, Moravská 1222, Litomyšl

Těším se na vás!",Občanská debata s generálem Pavlem v Litomyšli,"Zveme vás na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. Na místě bude také možnost podepsat petici za kandidaturu generála Pavla.

Debata se uskuteční od 19:00 v Novém kostele Církve bratrské, Moravská 1222, Litomyšl.

Besedu pořádá Skautský Institut.

Přijďte se i vy zeptat na cokoliv, co vás zajímá. Jste srdečně zváni.

https://www.generalpavel.cz",Občanská debata s generálem Pavlem v Litomyšli,2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=795990585044985&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,50001,100000,10000,14999,1000,1499,2022-10-13,,,0.112,0.103,0.089,0.054,0.077,,,0.204,0.161,0.1,0.048,0.048,,,0.001,0.002,0.001,,0,,,,,,,0.765,,,,,,0.235,
1077540199591859,2022-10-05,"Přijďte na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. Moderují herečka Jitka Čvančarová a scenárista a režisér Václav Marhoul.

📆 Kdy? 7. 10. 2022, od 18:30 
📍 Kde? Sál Beseda, Na Sadech 18, České Budějovice

Těším se na vás!",Občanská debata s generálem Pavlem v Českých Budějovicích,"Zveme vás na veřejnou debatu s armádním generálem ve výslužbě Petrem Pavlem. Na místě bude také možnost podepsat petici za kandidaturu generála Pavla.

Moderují herečka Jitka Čvančarová a scenárista a režisér Václav Marhoul. 

Debata se uskuteční od 18:30 v sále Beseda, Na Sadech 18, České Budějovice.

Přijďte se i vy zeptat na cokoliv, co vás zajímá. Jste srdečně zváni.

https://www.generalpavel.cz",Občanská debata s generálem Pavlem v Českých Budějovicích,2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=1077540199591859&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,100001,500000,0,999,0,99,2022-10-05,,,0.207,0.181,0.109,0.08,0.062,,,0.159,0.105,0.065,0.014,0.011,,,,0.007,,,,0.007,,,,,,,,,0.982,,,0.011,
1524318571406832,2022-10-05,"Přijďte se setkat osobně a připojit svůj podpis 📆 6. 10. 2022
📍 Tábor, náměstí T. G. Masaryka, 10:00–11:30
📍 Jindřichův Hradec, Náměstí Míru, 13:00–15:00

Těším se na vás! #spolecnyprezident",Sbírám podpisy v Jihočeském kraji,"Chci být nezávislým prezidentem lidí, ne politiků. Proto spoléhám na podpisy vás, občanů. Přijďte se setkat osobně a připojit svůj podpis.

📆 6. 10. 2022

📍 Tábor, náměstí T. G. Masaryka, 10:00–11:30
📍 Jindřichův Hradec, Náměstí Míru, 13:00–15:00

Těším se na vás!

https://www.generalpavel.cz",Sbírám podpisy v Jihočeském kraji,2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=1524318571406832&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,100001,500000,1000,1999,100,199,2022-10-05,,,0.094,0.124,0.1,0.071,0.08,,,0.186,0.159,0.1,0.037,0.047,,,0.001,0.001,0.001,,,0.007,,,,,,,,,0.973,,,0.021,
492284552774866,2022-10-05,"",www.generalpavel.cz,"","",2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=492284552774866&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",1000001,,60000,69999,4500,4999,2022-10-28,0.001,,0.106,0.121,0.155,0.062,0.041,0.001,,0.227,0.14,0.085,0.026,0.029,0,,0.002,0.002,0.001,0,0.001,0.118,0.049,0.019,0.032,0.086,0.045,0.042,0.053,0.248,0.061,0.108,0.057,0.038,0.045
1358087258060916,2022-10-05,"",www.generalpavel.cz,"","",2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=1358087258060916&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",1000001,,3000,3999,200,299,2022-10-14,0.001,,0.115,0.071,0.088,0.049,0.049,0.004,,0.384,0.115,0.061,0.02,0.032,0.001,,0.004,0.002,0.001,0,0.001,0.104,0.044,0.022,0.035,0.09,0.046,0.046,0.05,0.237,0.068,0.121,0.059,0.041,0.037
643716244052151,2022-10-05,"",www.generalpavel.cz,"","",2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=643716244052151&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",1000001,,0,999,0,99,2022-10-16,,,0.125,0.048,0.096,0.067,0.029,,,0.356,0.125,0.077,0.01,0.048,,,0.01,,,,0.01,0.087,0.038,0.01,0.019,0.106,0.029,0.087,0.029,0.221,0.038,0.115,0.077,0.087,0.058
1202575793626165,2022-10-05,"Náš stát se zadrhl, zpomalil a jede naprázdno. Není na co čekat, je třeba začít věci řešit. Jinak nám tu zůstane rozložená země, kterou už nikdo nedá dohromady. Potřebujeme nahodit řetěz, než bude pozdě.

#spolecnyprezident #nenimitojedno",www.generalpavel.cz,"","",2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=1202575793626165&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,60000,69999,8000,8999,2022-10-18,0.001,,0.117,0.068,0.081,0.059,0.08,0.002,,0.305,0.108,0.071,0.039,0.058,0,,0.004,0.002,0.001,0,0.002,0.101,0.05,0.022,0.035,0.084,0.048,0.041,0.051,0.258,0.059,0.113,0.057,0.037,0.042
428558699392098,2022-10-04,"Přijďte se setkat osobně a připojit svůj podpis 📆 13. 10. 2022
📍 Jihlava, Masarykovo náměstí (horní), 10:30–12:00
📍 Třebíč, Karlovo náměstí, 13:30–15:00
📍 Litomyšl, Moravská 1222, 15:30–17:00

Těším se na vás! #spolecnyprezident",Sbírám podpisy na Vysočině,"Chci být nezávislým prezidentem lidí, ne politiků. Proto spoléhám na podpisy vás, občanů. Přijďte se setkat osobně a připojit svůj podpis. 50 000 už máme nasbíráno, příští zastávka 70 000! 

📆 13. 10. 2022

📍 Jihlava, Masarykovo náměstí (horní), 10:30–12:00
📍 Třebíč, Karlovo náměstí, 13:30–15:00
📍 Litomyšl, Moravská 1222, 15:30–17:00

Těším se na vás!

https://www.generalpavel.cz",Sbírám podpisy na Vysočině,2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=428558699392098&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,50001,100000,10000,14999,1000,1499,2022-10-13,,,0.132,0.123,0.095,0.069,0.095,,,0.16,0.142,0.077,0.051,0.051,,,0.001,0.003,0,,0.001,,,,,,,0.125,,,,,,0.875,
845658630122516,2022-10-04,"Přijďte se setkat osobně a připojit svůj podpis 📆 13. 10. 2022
📍 Jihlava, Masarykovo náměstí (horní), 10:30–12:00
📍 Třebíč, Karlovo náměstí, 13:30–15:00
📍 Litomyšl, Moravská 1222, 15:30–17:00

Těším se na vás! #spolecnyprezident",Sbírám podpisy na Vysočině,"Chci být nezávislým prezidentem lidí, ne politiků. Proto spoléhám na podpisy vás, občanů. Přijďte se setkat osobně a připojit svůj podpis. 50 000 už máme nasbíráno, příští zastávka 70 000! 

📆 13. 10. 2022

📍 Jihlava, Masarykovo náměstí (horní), 10:30–12:00
📍 Třebíč, Karlovo náměstí, 13:30–15:00
📍 Litomyšl, Moravská 1222, 15:30–17:00

Těším se na vás!

https://www.generalpavel.cz",Sbírám podpisy na Vysočině,2022-10-10,https://www.facebook.com/ads/archive/render_ad/?id=845658630122516&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,50001,100000,10000,14999,1000,1499,2022-10-12,,,0.061,0.072,0.107,0.116,0.133,,,0.138,0.127,0.103,0.069,0.07,,,0.001,0.002,0.001,0,0.001,,,,,,,,,,,,,1,
670214194250517,2022-10-04,"Pro finanční podporu své kampaně jsem si stanovil jasná pravidla, abych byl opravdu nezávislým prezidentským kandidátem. Peníze tak rozhodně nepřijmu od: 

1. osob spojených s divokou privatizací, tunelováním a jinými nekalými praktikami v uplynulých 30 letech,

2. osob či společností z oborů napojených na strategické rozhodování státu,

3. politicky exponovaných osob,

4. kohokoli, kdo by si chtěl potenciálně kupovat budoucí vliv.

Všem, kdo zatím přispěli, ať už větší nebo menší částkou, děkuji za důvěru. Více o financování se dočtete v článku → https://archiv.hn.cz/c7-67116090-ripog-2b205513c3c15e0","","","",2022-10-04,https://www.facebook.com/ads/archive/render_ad/?id=670214194250517&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,100000,124999,2000,2499,2022-10-08,,,0.088,0.099,0.087,0.066,0.045,,,0.198,0.203,0.124,0.048,0.038,,,0.001,0.002,0.001,0,0.001,0.108,0.058,0.036,0.048,0.107,0.062,0.05,0.059,0.094,0.056,0.11,0.114,0.049,0.049
3294550950863475,2022-10-04,"",generalpavel.cz,"","",2022-10-04,https://www.facebook.com/ads/archive/render_ad/?id=3294550950863475&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,100001,500000,20000,24999,900,999,2022-10-07,,,0.273,0.091,0.034,0.011,0.013,0.001,,0.421,0.093,0.028,0.006,0.02,0,,0.005,0.001,0.001,0,0.001,0.107,0.053,0.022,0.036,0.075,0.056,0.046,0.051,0.242,0.052,0.111,0.065,0.041,0.044
497228905594570,2022-10-04,"",generalpavel.cz,"","",2022-10-04,https://www.facebook.com/ads/archive/render_ad/?id=497228905594570&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,100001,500000,0,999,0,99,2022-10-07,,,0.343,0.106,0.04,0.018,0.018,0.002,,0.323,0.084,0.036,0.009,0.013,,,0.002,0.005,,,,0.1,0.035,0.022,0.029,0.088,0.046,0.057,0.051,0.254,0.051,0.115,0.062,0.046,0.046
642202867253444,2022-10-04,"Středočeský kraj – dva dny, šest měst. Slunce, motorky a mnoho milých a nečekaných překvapení, které jste si pro mě připravili. 

Děkuji paní Michaele z Kladna za její pečenou sladkou podporu. Studentům z příbramského gymnázia, kteří se zajímají o dění kolem sebe. Speciálně Honzovi za skvěle vedený rozhovor pro školní projekt. Václavu Marhoulovi, který za mnou přijel do Benešova ve svém Fordu GPW z roku 1944 alias Pašákovi. Paní Aleně z Mladé Boleslavi za osobní dárek v podobě ručně vyráběné lžíce na boty. A také všem z Kolína a Kutné Hory, se kterými jsem diskutoval o aktuální situaci ve světě. 

Děkuji i vám ostatním, kteří jste přišli a podpořili mě.","","","",2022-10-04,https://www.facebook.com/ads/archive/render_ad/?id=642202867253444&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,100001,500000,80000,89999,2000,2499,2022-10-17,,,0.066,0.069,0.048,0.023,0.026,,,0.318,0.244,0.117,0.037,0.044,,,0.002,0.003,0.001,0,0.001,0.104,0.058,0.029,0.043,0.078,0.052,0.048,0.05,0.198,0.053,0.121,0.074,0.043,0.051
564858938725102,2022-10-04,"MÁME ŠPIČKOVÉ ZDRAVOTNICTVÍ Máme jednu z nejlepších zdravotních péčí na světě. Je to díky solidnímu systému a skvělým lidem v něm. Udržet a rozvíjet náš systém je prioritou a k tomu je potřeba ho lépe financovat, stále zlepšovat dostupnost péče, podporovat špičková pracoviště a digitalizovat práci s informacemi.","","","",2022-10-04,https://www.facebook.com/ads/archive/render_ad/?id=564858938725102&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,100001,500000,5000,5999,500,599,2022-10-08,,0.005,0.012,0.015,0.047,0.106,0.179,,0.032,0.038,0.071,0.115,0.165,0.211,,0.001,0,0,0.002,0.002,0.002,0.091,0.046,0.033,0.049,0.109,0.061,0.05,0.051,0.154,0.056,0.109,0.104,0.04,0.047
396103702720770,2022-10-04,Lidé nad 65 let by neměli platit doplatky na léky. Více ve videu.,"","","",2022-10-05,https://www.facebook.com/ads/archive/render_ad/?id=396103702720770&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,50001,100000,25000,29999,1000,1499,2022-10-13,,0.001,0.005,0.006,0.05,0.2,0.369,,0.004,0.006,0.013,0.042,0.118,0.183,,,,0,0,0.001,0.001,0.087,0.058,0.041,0.052,0.141,0.064,0.052,0.053,0.065,0.055,0.111,0.126,0.043,0.051
461576565992610,2022-09-30,"Jižní Moravu jsem s týmem navštívil v srpnu, kdy jsme se společně s vámi projeli na kolech a koloběžkách Lednicko-valtickým areálem. Nyní jsme se sem vrátili, abychom si popovídali s místními o tom, co je trápí, a také sbírali podpisy pro mou kandidaturu. 

První zastávkou bylo Brno, kde jsem kromě sběru podpisů debatoval s Brňáky v restauraci Plzeňský dvůr. Dalšími zastávkami pak byl Hodonín, Břeclav a Znojmo, a i tady vládla skvělá nálada. Děkuji všem, kteří se stavili. 

Příští zastávka: Středočeský kraj! -> https://www.facebook.com/generalpavel/events/

 #spolecnyprezident #nenimitojedno","","","",2022-10-01,https://www.facebook.com/ads/archive/render_ad/?id=461576565992610&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,100001,500000,45000,49999,1000,1499,2022-10-04,,,0.056,0.065,0.042,0.02,0.024,,,0.312,0.256,0.129,0.04,0.049,,,0.002,0.004,0.001,0,0.001,0.103,0.048,0.029,0.045,0.079,0.057,0.049,0.048,0.203,0.051,0.122,0.074,0.045,0.048
471742921550078,2022-09-30,"Na Moravě bylo krásně, počasí vyšlo a nálada byla u každého stánku vřelá. Tak zase příště!",www.generalpavel.cz,"",Na Moravě bylo krásně,2022-10-01,https://www.facebook.com/ads/archive/render_ad/?id=471742921550078&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",100,1000,45000,49999,1000,1499,2022-10-23,,,0.058,0.072,0.056,0.03,0.033,,,0.268,0.231,0.136,0.051,0.056,,,0.002,0.003,0.001,0,0.001,0.103,0.051,0.029,0.044,0.084,0.056,0.048,0.05,0.195,0.052,0.12,0.074,0.046,0.049
427475652883514,2022-09-30,"NEZÁVISLÁ A EFEKTIVNÍ ENERGETIKA → odkaz na mém profilu.

Těžké časy jsou příležitostí vyřešit roky ignorované problémy. Potřebujeme se zbavit závislosti na jednom dominantním dodavateli, využít všech dostupných zdrojů a budovat otevřenou a flexibilní energetiku. Dlouhodobě nám chybí ucelená strategie pro směřování naší energetiky. 

Nevíme, jakou ji chceme mít. Nedokážeme říct, odkud na příští desítky let zajistíme dodávky plynu, jak budeme dál diverzifikovat zdroje energií. Předchozí vlády volily pasivní přístup a čekání na legislativu EU místo formulování vlastních vizí a aktivní účasti v celoevropských debatách. 

Je potřeba ukončit letargii, ve které se česká energetika nachází. Je nutné ji posunout od neflexibilní centrálně řízené uhelné energetiky k modernímu mixu všech dostupných zdrojů a přístupů.

#spolecnyprezident",generalpavel.cz,"Jak se tady bude žít nám všem, našim dětem a vnoučatům. Chci, aby lidé mohli být na svoji zemi hrdí a aby se jim v ní dobře žilo. A proto kandiduji. Protože jako prezident k tomu mohu přispět.","Není mi jedno, jaká Česká republika bude",2022-09-30,https://www.facebook.com/ads/archive/render_ad/?id=427475652883514&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,70000,79999,2000,2499,2022-10-06,0,,0.348,0.096,0.045,0.015,0.018,0.001,,0.338,0.077,0.027,0.008,0.021,0,,0.004,0.001,0.001,0,0.001,0.107,0.048,0.027,0.036,0.096,0.053,0.046,0.057,0.189,0.057,0.117,0.073,0.042,0.05
832046087800407,2022-09-30,"NEZÁVISLÁ A EFEKTIVNÍ ENERGETIKA → https://bit.ly/Vize_energetika

Těžké časy jsou příležitostí vyřešit roky ignorované problémy. Potřebujeme se zbavit závislosti na jednom dominantním dodavateli, využít všech dostupných zdrojů a budovat otevřenou a flexibilní energetiku. Dlouhodobě nám chybí ucelená strategie pro směřování naší energetiky. 

Nevíme, jakou ji chceme mít. Nedokážeme říct, odkud na příští desítky let zajistíme dodávky plynu, jak budeme dál diverzifikovat zdroje energií. Předchozí vlády volily pasivní přístup a čekání na legislativu EU místo formulování vlastních vizí a aktivní účasti v celoevropských debatách. 

Je potřeba ukončit letargii, ve které se česká energetika nachází. Je nutné ji posunout od neflexibilní centrálně řízené uhelné energetiky k modernímu mixu všech dostupných zdrojů a přístupů.","","","",2022-09-30,https://www.facebook.com/ads/archive/render_ad/?id=832046087800407&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,250000,299999,5000,5999,2022-10-06,,,0.099,0.105,0.089,0.057,0.038,,,0.217,0.191,0.121,0.043,0.035,,,0.001,0.002,0.001,0,0.001,0.108,0.053,0.035,0.049,0.11,0.057,0.051,0.056,0.107,0.059,0.109,0.106,0.05,0.051
364214915834077,2022-09-30,"",www.generalpavel.cz,"","",2022-09-30,https://www.facebook.com/ads/archive/render_ad/?id=364214915834077&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",1000001,,70000,79999,4500,4999,2022-10-07,0.001,,0.322,0.107,0.067,0.019,0.018,0.002,,0.337,0.072,0.025,0.006,0.017,0,,0.005,0.001,0,0,0.001,0.114,0.047,0.021,0.033,0.082,0.052,0.044,0.052,0.227,0.059,0.125,0.058,0.042,0.045
1231477464060830,2022-09-30,"",www.generalpavel.cz,"","",2022-09-30,https://www.facebook.com/ads/archive/render_ad/?id=1231477464060830&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",1000001,,1000,1999,100,199,2022-10-07,0.001,,0.076,0.055,0.13,0.129,0.139,0.001,,0.198,0.067,0.08,0.06,0.051,,,0.007,0.001,0.001,,0.002,0.111,0.068,0.027,0.046,0.093,0.044,0.049,0.053,0.171,0.072,0.1,0.071,0.044,0.05
3298879063687020,2022-09-30,"",www.generalpavel.cz,"","",2022-09-30,https://www.facebook.com/ads/archive/render_ad/?id=3298879063687020&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",1000001,,1000,1999,100,199,2022-10-07,0.001,,0.142,0.143,0.195,0.117,0.096,,,0.151,0.054,0.042,0.021,0.029,,,0.005,0.001,0.002,0.001,0.001,0.122,0.05,0.025,0.047,0.093,0.055,0.048,0.048,0.184,0.069,0.102,0.063,0.048,0.046
949239456038728,2022-09-30,"Ať už jako velitel výsadkářů, náčelník generálního štábu armády, nebo jako předseda vojenského výboru NATO, vždy jsem všem do očí říkal to, co bylo třeba a co si sám opravdu myslím. 

Budu nezávislým prezidentem. Jen tak budu moct dohlédnout na dodržování pravidel a řádu. Pokud také věříte, že Česko potřebuje prezidenta, který není na nikom závislý, prosím postavte se za mě a podpořte mou kandidaturu → www.generalpavel.cz 

#spolecnyprezident #nenimitojedno",www.generalpavel.cz,"Celý život sloužím naší zemi. A není mi jedno, že u nás lidé stále více cítí chaos, nepořádek a bezradnost. Že se stát nějak zadrhl. Musíme to změnit. Potřebujeme, aby se dodržovala pravidla a platila pro každého stejně. Potřebujeme generální úklid.","",2022-10-01,https://www.facebook.com/ads/archive/render_ad/?id=949239456038728&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,350000,399999,15000,19999,2022-10-26,,,0.033,0.058,0.06,0.075,0.111,,,0.189,0.183,0.124,0.08,0.08,,,0.001,0.002,0.001,0,0.001,0.103,0.054,0.024,0.042,0.113,0.064,0.047,0.052,0.14,0.057,0.128,0.071,0.048,0.057
